id,labels,popularity,name,username
4wfwJUghbK2z2iaz65U7VS,Release,,,
15XcLhiVMlSOipUddTNDnr,Release,,,
3p7PcrEHaaKLJnPUGOtRlT,Artist,88.0,,
1989,Genre,,sertanejo,
1990,Genre,,sertanejo universitário,
1991,Genre,,arrocha,
1992,Genre,,agronejo,
3KWB57wZ3fZQLCr5jgbcbU,Release,,,
6ZzYIwoppAL4h1U777KuQn,Release,,,
7BnVrKWFfVy42V2Ozg7Ri6,Release,,,
4KanzzLcDoiraz456AUvEl,Release,,,
44apM3pC4x6oLt5ULbtV3j,Release,,,
6eFCjN8eB6OOs4zn5cd1KX,Release,,,
3qL1ZV5aLsA2U0lVdIadau,Release,,,
5ExfGmxdqydd3vgdLdRR8f,Release,,,
6iGvvnauoKKjkutnB2b7lB,Release,,,
6UuPk9eKMZBEr0HizvV2Wy,Release,,,
4w6tGkFdnJUxrYGpbCEhot,Release,,,
4pUsKJjeqLi99MZbRKD03U,Release,,,
2pHdbp86D4AfZkSu3MVHTg,Release,,,
2TaKpYGPgN5eTnwwBU0rU2,Release,,,
3fkAl3no9d1ErTLP4okOjK,Release,,,
1yR65psqiazQpeM79CcGh8,Artist,81.0,,
2009,Genre,,forró,
6ncYffPA8uomCY8DJ0EXL9,Release,,,
4HpiwfnQvs867JNWeLy1vr,Release,,,
6JFSCrp4FNZhVZmrDpEZi5,Release,,,
5EOY7EuE83D9oSeT9eR9ry,Release,,,
0qy6yZjgoZ2cGGk9joy8E4,Release,,,
7MiDcPa6UiV3In7lIM71IN,Artist,80.0,,
2016,Genre,,piseiro,
3c1EWuqoXW71z03rvyogVr,Release,,,
2EchsU6OhbnsZdlSUzqRsC,Release,,,
0u4tUXZo8fVWG5BgCg1Tm2,Release,,,
00jkZlcpl1OU9kZbgLqBMT,Release,,,
1AebCIKwFh7upRidnha8yo,Release,,,
4AmYNtcUeuaLZfQo5uDTKh,Release,,,
78YLa6QF2hX4A0QIX80QGy,Release,,,
17jzAujoXwIF60ojew1yHU,Release,,,
37nwqMqf3kqIsssO30l8MG,Release,,,
1quJKGITMBDF2S4x0Zl2Vn,Release,,,
4ibh4ZJMONa5aR7ZtKDJHu,Release,,,
74FOJNFcNhSxf7pGjJM8Q6,Release,,,
6QPDShgwdoyhCBYGYrltJv,Release,,,
4W9hStkV2XU2CZLdMeDG0T,Release,,,
0JZWK7QhGa1Ir5IRLENyW6,Release,,,
1D81lhNgOwG2ITkLKAak5s,Release,,,
4PrYKDNDUUV3dqpNzDJinB,Release,,,
4PzYKhC14sTJNEr0dzoo0d,Artist,77.0,,
2035,Genre,,brazilian pop,
2036,Genre,,funk pop,
2037,Genre,,funk,
4tagp2ueRVSyfc6llI9RKq,Release,,,
39nlfd4MoNcVGgvx64Opnt,Release,,,
1bR2SlwIKwvCZBFhDfYr6x,Release,,,
1eHsHKConMfzho7k48pomW,Release,,,
1elUiq4X7pxej6FRlrEzjM,Artist,84.0,,
5Cs1VjhgG8FmA5rv5iXe3r,Release,,,
3KOePCX9vdj3OrAC2ruEFk,Release,,,
57h6WHDjwNGIs5NMeKYEoL,Release,,,
7uhBra7AiFJm6Nd6YGpqGp,Release,,,
0wiTSo8xXBIvvkhZNJFWCm,Release,,,
4TcZpyEt3wrOtMdK0gknMz,Release,,,
0spzPH10djjrUshMB2z9jt,Release,,,
6JxAtvSXy4KDs7EaU9YjLz,Release,,,
6nE1C92IIZQBnlYLxObRHW,Release,,,
62YgoLjxwKRAvtIuY0a1dT,Release,,,
7d0D1CljCMLhn0eBgvcfOJ,Release,,,
0Pz2s3BtUdMlf8K7MQ1OmN,Release,,,
0RkEgK2Ch7H5IURwDYTTnt,Release,,,
2I4edvhGVa3KZpB8YyVoY0,Release,,,
71KsVU9BNq03UvP8ILwoNQ,Release,,,
7EPROKycuy8kgYCHsHFJu8,Release,,,
6maNu0jtESLavq0mEsNXHh,Release,,,
1AL2GKpmRrKXkYIcASuRFa,Artist,79.0,,
2061,Genre,,brega,
2062,Genre,,seresta,
2cgUy966sjetpYuW3HXRx5,Release,,,
5RTa3uCT7XzlAGgiWWLbB4,Release,,,
4dmdQ4uriuehLMFwY6SAKQ,Release,,,
2DtXt6a4mvrtcGMj56c0H4,Release,,,
1tmO6NxvrqC1D3qBSEr43C,Release,,,
6FpXbrHwBDgDOpFXvNGn7d,Release,,,
5j22HcJ3qmzRibTfil139P,Release,,,
2rNcJ47D7DN9NHkxd8dkV6,Release,,,
1lSBPfQScnxvu24BbRQ2BD,Release,,,
0UH8huSau58x7iRsoi7OLO,Release,,,
4XBfFj0WYyh5mBtU61EdyY,Release,,,
246dkjvS1zLTtiykXe5h60,Artist,91.0,,
01sfgrNbnnPUEyz6GZYlt9,Release,,,
4efJup7xEAqSyMGlrWm4sd,Release,,,
4I44En3hzwqNsyvNrV0gEG,Release,,,
7f45wEiSd2W7zCLM07pvkn,Release,,,
0LIx2Z2UhM8ALJowjYOOIo,Release,,,
497c9omVEZEWxg5YcczG2g,Release,,,
1dcZWL3xeV0qBbDUD3TQ7o,Release,,,
0cmScSlyjIcoBgz35qz9kg,Release,,,
4ABAabvbhmGJKOXvjpzwPa,Release,,,
20wBgOGIjSo3lWwgXfishN,Release,,,
2NYBzUfyld0Zz9Mt8DGSNg,Release,,,
659HNwQlvbAt8vGOPDJspp,Release,,,
0nPrz2ZyxXe6vLuDVsmb4I,Release,,,
0xp3RMHvP80isexldf90Sx,Release,,,
487N2T9nIPEHrlTZLL3SQs,Artist,82.0,,
4ZFPMOKBs7Qv6dfUjrOqxc,Release,,,
4wWcEDnoNouCJrinW8bghO,Release,,,
5p2auLiTOfPNkdlKyW5eM8,Release,,,
4fDZQ3XWcJpwqOhJen5ZjQ,Release,,,
0tBnLmuDb9EtemunXfCMeD,Release,,,
3a6T0jJ6mF4KpBYvKH5o7Z,Release,,,
5QBgkxSxKSL0miMmONVo8a,Release,,,
7c3OrNevQnYSjGRFAjz5C1,Release,,,
1Yg3QTRv9IGAWeJQb7q8bT,Release,,,
0wQ5Sn6RU4yL6WpeiWSaBN,Release,,,
2uWVAReCZBKft4bKCDSEMy,Release,,,
7eKb9OUJogXHVngYaCxTCR,Release,,,
3xuse7yR0RZ68qE9VNh810,Release,,,
3qvcCP2J0fWi0m0uQDUf6r,Artist,79.0,,
0U69VPPPmw2VGsQW37Iy57,Release,,,
6rzJP5MMqTNT0OHwOn9wUD,Release,,,
2WQrUxdjUrDvtEuCrJYx1N,Release,,,
7z4PSl2TK6FVUlTjyVyRRX,Release,,,
1n4L6uxvbs8n1hnXI2WOTR,Release,,,
4ypgnFdLUnA00qg9a6Z1k2,Release,,,
4QianJs5Ls4mxwcT7gDBww,Release,,,
3xCayP2LKZhZotGfzVT9Fx,Release,,,
27n5fSq1IJSk1yckc05DqQ,Release,,,
1KNhNeWBVyrJSdhG1MAxWW,Release,,,
3sW7wD2qdMjs7KncaOoIJ5,Release,,,
28Lv7ceh2zuFe07xCq3n6X,Release,,,
2j5eag2AXHgL8v3muA3VDT,Release,,,
6ed1a9UMAj76mV1NIj1gJ6,Release,,,
16TISVZjZU8Y3A0rxpCJgr,Release,,,
2eK9gcJQ6uqVvJL63dnOM3,Artist,81.0,,
6YhHHvEn2a7qlJ30iTdxFM,Release,,,
4mXp1YcjxA9i8PrIdpM8dH,Release,,,
1LftNEPKrkFye3xoJ8kjQ7,Release,,,
14d2L423LwfBY1THhzFu8F,Release,,,
7lLjDECsr4tJUs0BEulGbU,Release,,,
6vTqEFbTtTRJsuIpzZgjxi,Artist,83.0,,
1Kw1bVd07oRqcjrcjQKC8T,Release,,,
2127,Genre,,pagode,
2128,Genre,,samba,
4o4fRzbvBpmoiSpkr68mmC,Release,,,
3xpPbpWSWlfwfrud3JIWeE,Release,,,
4rqK6xBQRRn9jBrHRQ3J2w,Release,,,
0JQXQJU5S81tiK9yOYCSgO,Release,,,
0ni6zhrp00jfoI0lswSrGv,Release,,,
4qmdgVyprepD8MAfzp27zV,Release,,,
61P0mMX6yokNSqJKqUQS73,Release,,,
7s2MXOVpIWBNcfnHGCDh3v,Release,,,
4iNltXsQ8G8f6VtdB01QFF,Release,,,
4yw62KXxwjJT0wQMnLDGoi,Release,,,
2Z0lRIqr997lIUiPtrpKCr,Artist,81.0,,
7vN82vd1Vq44fjlhjfvHJp,Release,,,
1W2YXyNTzRGcZeFJL9hZbT,Release,,,
1OkdRmcGgEGkotlkG1E9q2,Release,,,
4x9A0y214gGJVGuv8Hm6W0,Release,,,
09nN4xDpNFT9jRc5L8kXMd,Release,,,
7IrTWvmwWzNs06jd3kEyMQ,Release,,,
1FLBaYOIAuCqsCQo9TUR79,Release,,,
4gQn518AlJTi1moJUgK1pz,Release,,,
5oITwDGkkWE8RxG8LQ6AV6,Release,,,
0GcwXsZi98XsDdayCcbDY0,Release,,,
2wi0v7jPzYBCd99GggLtN8,Release,,,
43Z8iIpoxaCrr27KILZJzs,Release,,,
537cWg3a0Fn9zmPllBPMGh,Release,,,
6J8zN2iOjJzMwNJ6oI75dN,Release,,,
2859TN8HzzAsM8qNgaw60e,Release,,,
6Bi4Or4oNQ6dqb9QmkoXEE,Release,,,
7aj5EqDHwnheDuJdoJ0IB9,Release,,,
14rSnt2xaIXVqRdB1rJj4X,Release,,,
0vLuOi2k62sHujIfplInlK,Artist,77.0,,
0pWJv0QKt6w1SAViCYU5BU,Release,,,
4ipUwZ9TqwBHeCVBGhiRnu,Release,,,
3KSUugIymD7LtFhYz7Q40O,Release,,,
3CDoRporvSjdzTrm99a3gi,Artist,76.0,,
2163,Genre,,pagode baiano,
5QG3tjE5L9F6O2vCAPph38,Release,,,
2165,Genre,,funk carioca,
2166,Genre,,brazilian funk,
2uNEA9woVB0GKJuv4vA9Af,Release,,,
2cp016R4eqJx2SmU9E5rxh,Release,,,
6iCqu8WWngOqpEGxGthyvv,Release,,,
1sikBy4Cu6l99M6Sd6mDdu,Release,,,
5xm4qlyamtTnDKpAhVAtX3,Release,,,
5u9JxohIzAYCPE53Ev4uiN,Release,,,
4U50KjTvyDPWy06dw6KqSq,Release,,,
3VDQ3Oa1bICtnbII8HowVw,Release,,,
4JZQXCD2TwUZmxSLlMDRoX,Release,,,
3IW2BnN4ynkoxAEftrT8eN,Release,,,
3rfM2cGqF6DB0kUyytMkXx,Artist,80.0,,
2178,Genre,,brazilian trap,
2179,Genre,,trap,
7uGmyYwDFJbSc1xs4hkEs2,Release,,,
2181,Genre,,trap funk,
1Ij4W57fdHldgasZl7HYPu,Release,,,
2hqitsZt4GZdgn7lFxw08S,Release,,,
3KvM71DjnZsDr0dxppQNjT,Release,,,
05O0Z1S7MeE49h8krhErzy,Release,,,
6nT2WJS6WHH86XRgkSK8yC,Release,,,
3jB9yFDwRe3KhtGnHXJntk,Release,,,
7g1gfivaZsOOuf0a6Z1vsj,Release,,,
3JSWZWeTHF4HDGt5Eozdy7,Release,,,
1O14i0prsw0PrQYgHQ19Pa,Release,,,
2CKOmarVWvWqkNWUatHCex,Artist,80.0,,
4NqeEHz29Ime2EZV8AUHkh,Release,,,
1awrl8my6UfWQfQJnnvRyf,Release,,,
1eLF8DMP6DQrGcJXqqIlAa,Release,,,
2195,User,,,miles
3hq7WoPJsrRP0KMSLhUgRz,Artist,79.0,,
4PCWrE06AezR84OPLuHyPI,Release,,,
4sQMyIF7idKfm1jv6ZwNFO,Release,,,
0Lo0mXzAAVAjuxyuYHWVZ1,Release,,,
0gCOaKfrBuEMpjvKDZnfak,Release,,,
6t2JyS8CJ0pgBMabJhXWGK,Release,,,
3G9mQDkxPPm6MEmiTQp1zE,Release,,,
3gk1xSGEtECX50QHtUq9pc,Release,,,
1VIae5jZteNovEprvGYIZa,Release,,,
5s9Akbw5kqjkehDcXqD8m0,Release,,,
6TYimByryGphZCtwYopH0y,Artist,79.0,,
08nthpZKYTH8UvtZjrbAgU,Release,,,
7LgfD3r1bBvKvt3GFRlU6l,Release,,,
25jNsrO9DHmCnQ6vQ4vVTL,Release,,,
6v9Ul1m0zyx9G3uwv8jRhu,Release,,,
0dXhnlvfyPFjR755lCiplp,Release,,,
3QeUaFs0eR6nsuz45OdxLZ,Release,,,
5SClWm6m0wwcS3hb766KBg,Release,,,
6Kz30EyV9GDxUnOnANY3p4,Release,,,
5XzBQMo9WMrpRlgoBaeTIf,Release,,,
1cZdFWvvyAKXlUDAZNMs1c,Release,,,
2f4lAJvfuSgOQ2HiM2xqma,Release,,,
3k68C6mNMJL6OaAdWeW2ZF,Artist,79.0,,
5koBPBJDp7HBm0SLthGSr5,Release,,,
3oNzVj0Qy6GMxYaPIZgC6b,Release,,,
2LIrAWr9LgxwFO5Q9dx41H,Release,,,
7DJRE7jUlwoEZu2Muc1xYP,Release,,,
5oFcg58VXbLAvFFHEy4hd4,Release,,,
6PlcH8kJmbJIagbWVuqHz7,Release,,,
5pvFhFt1nzE8sCbm1wjNRv,Release,,,
6gbvsAZViRa9rIq0GjfQbp,Release,,,
4cmnBc1SViY9M3Rgh2LgFi,Release,,,
6dEAeeK4Lc1RbUAIFwBGVZ,Release,,,
5DaqVKaxeqDbJuxaIP9m4u,Artist,71.0,,
6vour1AXVo2RNRspJQjQoV,Release,,,
3z8gVQa9CUj0bJhLeDSBoY,Release,,,
1VfOg9snPLjiRuHWzfLSpP,Release,,,
4EtYwmkl7q1QUMN7RiDV2V,Release,,,
11qlIDOQZL29irxNzTmZpR,Release,,,
6G5h6GwLPuYviBfkey0uhp,Release,,,
4pdlvNxuDWwJDirzjtrHSN,Release,,,
4FyGpObwABjn0o8Tdp7AZz,Release,,,
2gOSZzsO8EZJvtdmVOVtJE,Release,,,
5meb7aKE722LA66ssBhvfM,Release,,,
0qE6Dd97eQiywwpbrhb5fX,Release,,,
3gR578qnw47M30LVBTjrlW,Release,,,
3MhG5IXiezatEXyNsXPLPm,Release,,,
2cHhcN6iNLNXc7FByWBGi5,Release,,,
0nM8pby34jgWunNBmoWXxl,Release,,,
3CIIaeZuFYrAD6PRVyuO4U,Artist,74.0,,
00kVv1eVa8WDdhUrGg9yAW,Release,,,
4WxSKQaZ5Hxlgg8Bj9A8IH,Release,,,
34eaUTnAMJMnniGG1mOlJu,Release,,,
4Wev4HdGi9EVDWCg4GtdwI,Release,,,
0nnTIilwUj6zqezx6dRzQ1,Release,,,
06HL4z0CvFAxyc27GXpf02,Artist,99.0,,
5hcKSTqKOLuzJgYIQileAe,Release,,,
2G7F89aCUNtwnj3vYKNMfF,Release,,,
3PZTvUS5fUUhV3EKAjqdZk,Artist,63.0,,
2255,Genre,,brega funk,
3XjRKUGqNahaYtjj2fOASC,Release,,,
57VQCKnZ9nhS7bvoviXuZK,Artist,67.0,,
2258,Genre,,funk de bh,
5mmewW8gVhqvdn1sb18lDU,Release,,,
5qIpstBGrGteJZg1xIvbiz,Artist,77.0,,
62aezwBqoGZM6sWn8rPJNQ,Release,,,
5VVcZ4Ne2Tt9Bpj7QS7RrC,Release,,,
0CLdE5aWQdUwpFeR2MFJAC,Release,,,
4mAnLhz2LZr6TAVhCwSAi1,Release,,,
3TAdD0NlcZTlkoVfpPhQJa,Release,,,
7GsIOTsKKnYjTGVDVvyRXo,Release,,,
1tKrZaph4cLsnEdqC5BNEQ,Artist,73.0,,
0kVr8PFSSxtjM4AxdY0WFV,Release,,,
3Xj6wLB3c1XwWWusFazrrF,Release,,,
4VzWkZxNjjLnakYuZqCwGz,Release,,,
026ntDmqj41L4W6sUt5NFZ,Release,,,
6GwoKtfGlr1VGlrTU6Xb9u,Release,,,
2BD4q34P5bPDn7SsBIsY2E,Release,,,
4EZDMaia2TPyWEnHd6qIn6,Release,,,
2QdbHHZAeFdXo8bx5aSjQB,Release,,,
4yWWZ3wMdJyWLGfuSYulz3,Release,,,
52MScT7c0BU8cCM9QhAzrK,Release,,,
7Djz2dbVqrSJLqOLGYSgiS,Release,,,
4LszlwhMWc9l2FSAT86Yxh,Release,,,
2q9wk5fkeU2C9CgCKdh4AN,Artist,82.0,,
2281,Genre,,funk consciente,
5ANUMlfnRL0wLnb0WWb6TC,Release,,,
3sgqa68z2HshbrxQ6UnYw3,Release,,,
5DgYAKr0iKOHjwEf9nKMs4,Release,,,
3lyZheF7IyPnFduYqBJHMI,Release,,,
0JDZhfDT24lh3OYX0NKU9I,Release,,,
7kZteNKgJng7xIhjvTY1Zg,Release,,,
79i6E3liOcJ1Vfnk03C2Vo,Release,,,
5H7ixXZfsNMGbIE5OBSpcb,Release,,,
2BzwrPq5oc8IcULyuLfVf5,Release,,,
1Mo4aZ8pdj6L1jx8zSwJnt,Release,,,
1l86t4bTNT2j1X0ZBCIv6R,Release,,,
6nCJAxRvXmPkPiZo8Vh5ZG,Release,,,
5wbSuC0q60AcyFwikoH8k3,Artist,61.0,,
2d16MsbSMtv2snzc2FPwsg,Release,,,
1X6ORK7IekgmyjV6IFPszP,Artist,77.0,,
1Rhh1ACMnj4WR7l0kMcvlh,Release,,,
0jFgcUhfNR88wcJz9eH1HC,Release,,,
2eDXZQ6rgIN3nZ6lwXbONV,Release,,,
4QN2SWni9RvwesX121yazN,Release,,,
4jJ9pMfN0ecH1dUEwr4xnc,Release,,,
0McCZX75sTeIeNwx4VdzAE,Release,,,
0G0XDcUxMafXvky8AZttxF,Release,,,
0Ok25Oq59P8s0OXpJA9hWu,Release,,,
7LTRGI9fTyJjXxYIuGjGQy,Release,,,
3XG2jhsyeMj1JJ3MEp8izE,Release,,,
6qrqAYlS6lUj2BVXax7SZW,Artist,72.0,,
43Yj0XDQHBrniRboIQ9cpp,Release,,,
1o59UpKw81iHR0HPiSkJR0,Release,,,
4EUf4YyNjuXypWY6W5wEDm,Release,,,
2F7tejLHzTqFq2XLol9ZGy,Release,,,
4rG0MhkU6UojACJxkMHIXB,Release,,,
70jpkgy5oGT4YjaGFpCpk7,Artist,78.0,,
66B1s482joKfoY31JMcw8m,Release,,,
1DuBkL1pAgaZQHXKPiVr08,Artist,76.0,,
4RjOODnT7VzuwMJQk7apEG,Release,,,
5uD6uRKj2xYxpqx8bscaco,Artist,69.0,,
5YlxSyxPJBFQeJelrmwCVd,Release,,,
6YzSM19LzpLH0nVKKU6Jsy,Artist,70.0,,
0l6zDsnSn1lM6FWZknjsAI,Release,,,
64LU4c1nfjz1t4VnGhagcg,Release,,,
2mbt0PgzkQu0fxVADLeal7,Release,,,
0bya5juCIPdKO5S9HkJSNC,Release,,,
5xLAcbvbSAlRtPXnKkggXA,Release,,,
6ODOJvYpaQ3p0O6Agrlt4B,Release,,,
3MrDVzg7ZXaYMyQmbDInr7,Artist,76.0,,
1BnqgpPiP1yXYUgd17kTTr,Release,,,
155txpbYywt6aLgZIQSAwq,Release,,,
4xemDx7QFi5hUSETm5auUv,Release,,,
7wUbINCiBbmMPH50g1bg3I,Release,,,
0i1s9WcIu0PrUvHzALgofo,Artist,70.0,,
2332,Genre,,mpb,
2RtkCFArLtUmwbDNJSS9Dg,Release,,,
6wbmm5oKjr15TE47qv6NCH,Release,,,
6KFJoqStaKw7VRMmoh1d6j,Release,,,
0uyJYHNFzapFWD6nZvFBZ3,Release,,,
1YChgH7a4jQHOeWQAfmGnr,Release,,,
5Tna37qsQnWE9aLPHNPmah,Release,,,
5AEDGbliTTfjOB8TSm1sxt,Release,,,
7m9AYxqeFPagkaqlg6WE0J,Release,,,
69bXbGpsjbLtygqiiaXIqf,Release,,,
7rOcmdW8dWxlScy6AUgjI8,Release,,,
4y8v2mnHITUR0Vi2HSAh4F,Release,,,
3LVFK1YwvyZMU1u20U2dMg,Release,,,
41qwuDifJUPHTl57rEK83K,Release,,,
4q1g7uKKHOvGmNBzP3Vn0f,Release,,,
0ooQQDn84CzSsT9c8MFrm1,Release,,,
2tAFOhqz3DxxVI2s5YNsrD,Release,,,
6tzRZ39aZlNqlUzQlkuhDV,Artist,71.0,,
2350,Genre,,tecnobrega,
7taQQZWIVcnHK6spr9N21l,Release,,,
1fnJ7k0bllNfL1kVdNVW1A,Release,,,
3kjHLu1pL7tdY88GFwEkl6,Release,,,
4aj7OO4L022IGAz5zbQwJZ,Release,,,
3lS1y25WAhcqJDATJK70Mq,Release,,,
3aTuW4BtsyyyyQa9LKqj8n,Release,,,
3HNnxK7NgLXbDoxRZxNWiR,Release,,,
6FwzHdmi1hoOUSnirEqGRO,Release,,,
7L8pAdd8pxyiYZZermboxa,Release,,,
194szTkDIGJsa9iZJNStwN,Release,,,
50a3b78Dxu3JENEgakhzaP,Release,,,
67rOBOMZsXiQwoPpZbnC8b,Release,,,
6VtCmnYWycxkCQlocB88hQ,Release,,,
7GRhzFj2BulxZBqqOMBdDe,Release,,,
0FMRLnUbj1in2fX3yxbmx3,Release,,,
2HTrcsRAZAfD28QdqNc2jT,Release,,,
7rXMvXRnWHaSwnVvPeUUfw,Artist,71.0,,
6DgEXDfT48iZWwhn2kcRM0,Release,,,
151w1FgRZfnKZA9FEcg9Z3,Release,,,
1rbEVb7k93Ns5dWK1LTJvs,Release,,,
2rKJHBwHEuztGQqjBkDDAK,Release,,,
5mFbRtI39Lf04HHLtoEm1Y,Release,,,
3M76dR9f8pjvLVL31Xw28d,Release,,,
4Qq4x0tJGWEFZt6jnvOKrQ,Release,,,
6kZ42qRrzov54LcAk4onW9,Release,,,
5XTZWBCTHa0OfY7NswzqVK,Release,,,
5wbf52LA6kcaboHSN6NEF1,Artist,73.0,,
28MLfO3QWZB7lKz73TDdvs,Release,,,
0wPKAGItuL6gBgVsgxbjn1,Release,,,
1fUSLFr4WUBx7joEcGwpvG,Artist,77.0,,
0iC5MQKsKz2Kn6T6zVfpLR,Release,,,
77QevCGF34qBZFHieBRyu5,Release,,,
4hDok0OAJd57SGIT8xuWJH,Release,,,
3JerPKp1t9OlQBPG1Uhou4,Release,,,
3JdIVR2ucVue6CX5jcbOOt,Release,,,
2xcArGM32SN0HS6owAdKqg,Release,,,
6AORtDjduMM3bupSWzbTSG,Release,,,
7h2OEj0ifXb3UdgvTmCqfY,Release,,,
1kTlYbs28MXw7hwO0NLYif,Release,,,
2cWBwpqMsDJC1ZUwz813lo,Release,,,
5H0rjI1TW8F2tORPYMJXHJ,Release,,,
0XclkMPoy9RZWvp1lwT29v,Release,,,
086qsimQwedVPZQIz9rg3g,Release,,,
0DeviH1Pr3zgyfp2d3XNMr,Release,,,
29zZdrNrxlZsolrlspfmDA,Release,,,
6AlWBOYX2xk7rgOx4ylI8E,Release,,,
4ebHkMmJwbQB05uJsbA2Bc,Release,,,
1QE74ThqrSsgIraSrNkXko,Release,,,
6rJfOUFtfOAzFve2Qp2Ei5,Release,,,
77BPckKDa2XGr60CEk0geX,Release,,,
3xQrJnXUzbGn4vfeZRmOug,Release,,,
4DKTn4lIt3NSjdTZVDABAS,Release,,,
3K5SE55HUTFsVjDIxG6Azo,Release,,,
6vQHnfXSuNmaMEStZpjV4r,Release,,,
6e3ddcb4tkBu3fS8UrpMf8,Release,,,
5tbysf5doRmPk4IW5z6Bwu,Release,,,
2Xoteh7uEpea4TohMxjtaq,Release,,,
0vE6mttRTBXRe9rKghyr1l,Release,,,
6dOjLRg45B2LaguRlTROGN,Release,,,
1wxhJ9g9EIFgRZVojD02Nd,Release,,,
3yfjzd2cnwMvwfk3L3zEsB,Release,,,
7540mvadtLzP3jvrRoqDrt,Release,,,
0nax8M9StAXGx54wYprGHN,Release,,,
1WXbmJsrlwiHokADp7K80H,Release,,,
2ftTgZHifIjpG9ZuleETha,Release,,,
5ZfBThYiIIhL7jHMG8gDB2,Artist,77.0,,
0PZ7lAru5FDFHuirTkWe9Z,Release,,,
2JYsCq8rOuQXkwv9BtJEa8,Release,,,
3f3uSPK8XHmSv0ArFjdRVg,Release,,,
1hazFJ5EVb8clifhIUnV9D,Release,,,
4S9yXoEJxk13SHsFsnYLcm,Release,,,
2oY868IbyPjEOmHjeI3dCG,Release,,,
4iLrvvqO8xUqZIglV27RM7,Release,,,
46xmD0eirM5ttp8NBf6JSP,Release,,,
298yExstDr8wHuolfvlgry,Release,,,
0QpVxIaQrjTi5N3j2OILIf,Release,,,
2sRaJ90PEqpDf1XU0T4zun,Release,,,
3SkOXrdSri5EIpDpUvfdm3,Release,,,
7DrOEG7Bp6QsRXT5c2wBE8,Release,,,
3T2ED3rmQhjoiemtEFTwve,Release,,,
7KdmibNmW5J0q5YtGnJqQ8,Artist,66.0,,
3owwR7W5X46v3BdVv47rpN,Release,,,
3jlNder09vS9QA67k3Hb3N,Release,,,
2Ybddpf2wsI9TlH2fkgyB2,Release,,,
032QIqAp3M2NtKQ4E2Uf4h,Release,,,
1pzvBxYgT6OVwJLtHkrdQK,Release,,,
2sefE1XYR7ox1JTKCPerSI,Release,,,
623a0m3oqPh5SzrTOPxudd,Release,,,
6jwrliQ4758qVYMtdgQtZt,Release,,,
1ToqJfRZydhXiWSq8c5HJE,Release,,,
2xFSJvIiKKOKO9l8xykbch,Release,,,
03HLmqoFFPp1wbDCc8dy9d,Release,,,
3pyoJexaCdiEZpoXiUaSsP,Release,,,
2fenSS68JI1h4Fo296JfGr,Release,,,
1eiQ38PfVR1gzvLwQ0Fmr0,Release,,,
37dJmM6IuNvXFiWehfazrc,Release,,,
4tQZEsrYrNL5MIsBbdJF65,Release,,,
0C9ZKCSQx26k5MCwmTa2cL,Release,,,
6rUysIybBiCdMLTAK5Epev,Release,,,
2zoMWQAbG8CwKd9r0WuVPs,Release,,,
7csU3Se1ebHC3FY0pcIzaF,Release,,,
71aDA7pn3DyITtbuX6wiXI,Release,,,
2B5Hr8llGfAcTbm3cJZMEw,Release,,,
2rMy0N4itP6JxIrL3q4Ucd,Release,,,
5T9aGv5blKonkvzNEC6gLT,Release,,,
0IoxEwHbbfa0DqxQAQde8L,Release,,,
0RCt0uAa37A4RHomrZh8HE,Release,,,
2GOyxKm6g9h4WnFBMMbrBR,Release,,,
5SHhrgN5eLEvt9Lotxhr0e,Release,,,
5U0ykaeO4DrdoHZaBO1bcN,Release,,,
6BICuKgMcaSJssAmbQrbCc,Release,,,
1NAmidJlEaVgA3MpcPFYGq,Release,,,
5ywlzsK6ga8Drc8RbSI0KX,Release,,,
077wcp5NLTdkFGSAttyfmG,Release,,,
3udDXACiUfB3FzlDuwiDFk,Release,,,
124AtDyfgmS015eiw9pLoG,Release,,,
0RN72zwk1qf8rxs6YP9FhH,Release,,,
7nKx0IW1uUij5LoK1JbBjp,Release,,,
1zCLbRjcxQMGge2AApInYF,Release,,,
0NsJZ5PMjqghGDuMzY7CuT,Artist,67.0,,
2ULx1BHmoN0n953PtUmfjq,Release,,,
4xiNFbGgeAdSAPVxOco0DW,Release,,,
5UZ6rFnscv270vq8rMPeqJ,Release,,,
6UWoYbRwv3jmVkq8eWc2cU,Release,,,
3oqgKzSKlt1bxS9uGRFxl8,Release,,,
17k2RAZkXJwm7bmiGAr0FZ,Release,,,
27EDQ9Vgv8fIvLDVbcej3w,Release,,,
54hS4tjnHO4n302MwQ4sBU,Release,,,
1jrecwfD504BKql9nxulME,Release,,,
6Hmw2AADaeWLx1g5HbzFvI,Release,,,
3axkXdXiUK9Dh3orCu7VBh,Release,,,
0WvvOZUcB0ZZNV75w1vZXq,Release,,,
5zIF8gOoLkPouCjxiJJS9O,Release,,,
7lQU9Ry1kMirxwelwKbIlt,Release,,,
2teeQj4mMO5QwTDWLkStWP,Release,,,
0zifSFNqsGI8oMLw4BLpcW,Release,,,
3CBcdJjSbtzDcxyp2l5COP,Release,,,
41QLxRXlc2NwfJZkHGHKid,Artist,73.0,,
6zw5gasuMMyY7fqTDUX2xq,Release,,,
1MHuZZrGT36cXLxAQ5cLP3,Release,,,
3acblhJ3J2hU4HmBoKhW6F,Release,,,
6qoyIq6P1ARy6Chl6WHFTf,Release,,,
